1,15,7,0.000083854,0.0002155457,0.0001203009,0.0001496947,27043.01
1,15,8,0.000114631,0.0002216521,0.0001402172,0.0001676701,31071.86
1,15,9,0.000141174,0.0001695423,0.0001634977,0.0001197331,35547.8
1,15,10,0.0001587782,0.0001362049,0.0002630041,6.9634564E-05,36985.35
1,15,11,0.0001742448,0.0001281197,0.00028011,7.5206103E-05,38137.36
1,15,12,0.0001765392,0.0001109699,0.0002800816,7.3086232E-05,38245.54
1,15,13,0.0001785645,8.4698798E-05,0.0002670003,6.8379147E-05,37881.63
1,15,14,0.0001794843,8.5120603E-05,0.000187318,6.4802548E-05,36775.71
1,15,15,0.0001681631,8.3452078E-05,0.0001684945,6.0361386E-05,35204.43
1,15,16,0.000159525,7.9213681E-05,0.0001643087,5.7737823E-05,35440.25
1,15,17,0.0001620912,7.7562506E-05,0.0001728682,5.4513606E-05,35817.89
1,15,18,0.0001751283,8.2393074E-05,0.0001906745,6.0542595E-05,36469.26
1,15,19,0.0001945567,0.0001472539,0.0001989933,0.0001447839,38742.09
1,15,20,0.000205655,0.0001938415,0.0002025564,0.0002285757,40111.56
1,15,21,0.0002056184,0.0002021352,0.0001848631,0.0002291223,39564.73
1,15,22,0.0001970425,0.0002057289,0.0001460193,0.0002160036,38309.82
1,15,23,0.0001726877,0.0002502872,0.0001251841,0.0001860866,35819.71
1,15,24,0.000140684,0.0002582433,0.0001094814,0.0001820191,33768.42
1,16,1,0.0001085778,0.0002487398,0.0001023808,0.0001608065,29228.21
1,16,2,8.5913053E-05,0.0002298828,9.8356209E-05,0.0001628316,26364.99
1,16,3,7.5969501E-05,0.000212239,9.5564207E-05,0.0001551281,24809.78
1,16,4,7.0942495E-05,0.0002023205,9.2940868E-05,0.0001467854,24073.57
1,16,5,6.9577414E-05,0.0001999066,9.2055111E-05,0.0001427706,23722.37
1,16,6,7.1062505E-05,0.0002089424,9.9002372E-05,0.0001422592,23953.57
1,16,7,8.36953E-05,0.0002167029,0.0001202579,0.0001492671,26137.98
1,16,8,0.0001148317,0.0002226395,0.0001394109,0.0001683759,29880.41
1,16,9,0.0001438782,0.0001707734,0.0001623974,0.000120241,34055.44
1,16,10,0.0001633475,0.0001374994,0.0002618623,6.7378705E-05,35637.25
1,16,11,0.0001792212,0.0001297285,0.0002787967,7.3754315E-05,36955.46
1,16,12,0.0001798925,0.0001131179,0.0002787037,0.00006862,37148.66
1,16,13,0.000180583,8.4088308E-05,0.0002653805,6.6380761E-05,36764.86
1,16,14,0.0001804577,8.5072562E-05,0.0001857312,6.7866148E-05,35701.45
1,16,15,0.0001692216,8.3275484E-05,0.0001669646,6.1681442E-05,34172.64
1,16,16,0.0001616257,7.971819E-05,0.0001625274,6.0155582E-05,34179.04
1,16,17,0.0001622389,0.000077244,0.0001708731,0.00005541,34442.44
1,16,18,0.000172076,8.1563296E-05,0.0001884714,0.000060223,35030.05
1,16,19,0.0001890427,0.0001441275,0.0001992824,0.0001384823,37282.06
1,16,20,0.0001979262,0.0001899022,0.0002019892,0.0002235575,38402.47
1,16,21,0.0001959277,0.0001961617,0.000184207,0.0002199792,37813.07
1,16,22,0.0001886349,0.0002014363,0.0001455766,0.0002121859,36792.66
1,16,23,0.0001698793,0.0002468047,0.0001227293,0.0001769381,34831.65
1,16,24,0.0001445776,0.0002585576,0.0001080231,0.0001736227,33580.04
1,17,1,0.0001159455,0.0002492436,7.2927768E-05,0.0001599781,30831.02
1,17,2,9.3834752E-05,0.0002312384,6.9743372E-05,0.0001644782,27813.4
1,17,3,8.0372946E-05,0.0002130958,6.7413548E-05,0.0001570849,25710.78
1,17,4,7.3459338E-05,0.000201599,6.6823913E-05,0.0001479486,24549.37
1,17,5,7.0522342E-05,0.0001989138,7.2105879E-05,0.0001411456,23768.37
1,17,6,7.0564943E-05,0.0002082247,7.7385181E-05,0.0001404786,23197.56
1,17,7,7.4673115E-05,0.0002109124,9.0872433E-05,0.0001404707,23221.96
1,17,8,8.4581663E-05,0.000206781,0.0001098132,0.0001531481,24022.17
1,17,9,0.0001044393,0.0001546184,0.0001268208,0.00010633,25821.18
1,17,10,0.000135057,0.0001311516,0.0001645548,5.953794E-05,28356.4
1,17,11,0.0001601582,0.000133758,0.000175703,6.8992672E-05,31091.82
1,17,12,0.0001678929,0.00012026,0.0001760786,7.0770598E-05,31850.42
1,17,13,0.0001720404,9.0120306E-05,0.0001672228,6.5825639E-05,31495.02
1,17,14,0.0001760096,9.0102409E-05,0.0001221278,6.4505714E-05,30871.42
1,17,15,0.0001693718,8.872622E-05,9.6457079E-05,0.000063949,29758.61
1,17,16,0.0001544151,8.1460357E-05,8.9346784E-05,0.00006046,29099.41
1,17,17,0.0001467894,7.7307364E-05,0.000090857,4.9744689E-05,28837.4
1,17,18,0.0001491755,8.0656758E-05,9.6723538E-05,4.8948089E-05,29145.01
1,17,19,0.0001646378,0.0001456719,0.0001093455,0.0001398595,31789.62
1,17,20,0.0001742443,0.0001874592,0.0001124056,0.0002156835,33582.64
1,17,21,0.0001786844,0.0001909561,0.0001086376,0.0002188604,33967.44
1,17,22,0.0001782045,0.0001956662,0.0001022048,0.0002074244,33790.04
1,17,23,0.0001626745,0.0002427438,8.7179204E-05,0.0001764962,32479.23
1,17,24,0.0001403768,0.000255143,8.0961429E-05,0.0001714714,31545.82
1,18,1,0.0001158784,0.0002477103,6.6654748E-05,0.0001576444,28261.03
1,18,2,9.4882423E-05,0.0002297971,6.4152272E-05,0.0001609736,25546.85
1,18,3,8.1414535E-05,0.0002122667,6.2623722E-05,0.0001546514,23420.17
1,18,4,7.3884467E-05,0.000200017,0.000062016,0.0001466611,22036.49
1,18,5,7.0019122E-05,0.0001966006,6.1753395E-05,0.0001400889,21154.15
1,18,6,6.9433692E-05,0.0002053416,6.4841408E-05,0.0001390928,20625.98
1,18,7,7.2337661E-05,0.0002079779,7.3531227E-05,0.0001449554,20487.48
1,18,8,7.7932856E-05,0.0002023493,9.0099269E-05,0.0001544834,20353.48
1,18,9,9.0075906E-05,0.0001467109,0.000102963,0.0001017913,20567.81
1,18,10,0.0001142025,0.0001240512,0.0001325167,5.9118616E-05,21802.82
1,18,11,0.0001390344,0.000130685,0.0001381295,6.2997761E-05,24128.5
1,18,12,0.0001520957,0.000119815,0.0001357954,6.6043923E-05,25672.68
1,18,13,0.000156836,8.8573941E-05,0.0001308379,6.3047909E-05,26213.52
1,18,14,0.0001591728,8.8954858E-05,9.4007107E-05,6.0162656E-05,26490.85
1,18,15,0.0001596303,8.7873712E-05,7.8141778E-05,5.9262931E-05,26366.85
1,18,16,0.0001458589,7.8316623E-05,7.7427455E-05,6.1086544E-05,25662.35
1,18,17,0.0001385051,7.5039503E-05,8.2365489E-05,5.453452E-05,25393.85
1,18,18,0.0001408948,7.8754548E-05,8.887994E-05,5.1793686E-05,25841.02
1,18,19,0.000157702,0.0001441225,9.6437155E-05,0.0001366107,28831.7
1,18,20,0.0001691787,0.0001877181,9.7691286E-05,0.0002188798,30625.22
1,18,21,0.0001794095,0.0001921514,9.3394938E-05,0.0002144778,31474.39
1,18,22,0.0001807804,0.0001972121,8.7984484E-05,0.0002111363,31940.06
1,18,23,0.0001602704,0.0002413669,0.000078011,0.000180793,31138.39
1,18,24,0.00013301,0.000252464,6.9808152E-05,0.0001753072,29838.88
1,19,1,0.0001036087,0.0002428362,7.1389894E-05,0.0001583517,27046.44
1,19,2,8.4402479E-05,0.0002259343,7.1386531E-05,0.0001626745,24271.92
1,19,3,7.4164525E-05,0.000208989,7.248076E-05,0.0001537918,22772.66
1,19,4,6.9610434E-05,0.0001988651,7.8315646E-05,0.0001458884,22034.66
1,19,5,6.7696906E-05,0.0001959037,8.8030258E-05,0.0001395616,21742.4
1,19,6,0.000068591,0.0002054633,9.9014111E-05,0.0001396865,22164.41
1,19,7,7.9298331E-05,0.000212417,0.0001220654,0.000147126,24711.42
1,19,8,0.0001073539,0.0002164745,0.0001426269,0.000164043,28517.7
1,19,9,0.000130997,0.000163797,0.0001663795,0.00011891,32887.48
1,19,10,0.0001487641,0.0001319243,0.0002631756,7.0163554E-05,34801.75
1,19,11,0.0001659662,0.0001253967,0.0002805925,7.3205798E-05,36354.51
1,19,12,0.0001707315,0.0001099331,0.0002806611,7.2067391E-05,36645.51
1,19,13,0.0001724892,8.2902336E-05,0.0002679245,0.000070664,36325.51
1,19,14,0.0001734334,0.000082618,0.0001881315,0.000068411,35370
1,19,15,0.0001627884,8.0298519E-05,0.0001676456,6.2029835E-05,33933.49
1,19,16,0.0001528675,7.6974885E-05,0.0001638125,5.5246157E-05,33999.24
1,19,17,0.0001539735,7.5093155E-05,0.0001722393,0.000049314,34248.49
1,19,18,0.0001648377,7.8978857E-05,0.0001919733,5.564026E-05,34866.5
1,19,19,0.0001846396,0.0001430258,0.0002003242,0.0001347634,37197.51
1,19,20,0.0001982127,0.0001921805,0.000202903,0.0002304058,38392.77
1,19,21,0.0001996244,0.0002003643,0.0001827627,0.0002260871,37976.27
1,19,22,0.0001933648,0.0002040108,0.0001438327,0.0002141106,36988.01
1,19,23,0.000168269,0.000247375,0.000122832,0.0001816021,34787
1,19,24,0.0001371345,0.0002552558,0.000107255,0.0001767444,32926.98
1,20,1,0.0001076395,0.000246898,0.0001021452,0.0001619194,29954.94
1,20,2,8.6570687E-05,0.0002284477,9.8806906E-05,0.0001660554,27130.74
1,20,3,7.7172829E-05,0.0002108556,9.558609E-05,0.0001569628,25588.09
1,20,4,7.2387339E-05,0.0002003871,9.2845868E-05,0.00014812,24908.81
1,20,5,7.0621886E-05,0.0001986477,9.1987146E-05,0.0001433808,24578.45
1,20,6,7.1977332E-05,0.0002078654,9.8910909E-05,0.0001448355,24809.9
1,20,7,0.000083854,0.0002155457,0.0001203009,0.0001496947,27043.01
1,20,8,0.000114631,0.0002216521,0.0001402172,0.0001676701,31071.86
1,20,9,0.000141174,0.0001695423,0.0001634977,0.0001197331,35547.8
1,20,10,0.0001587782,0.0001362049,0.0002630041,6.9634564E-05,36985.35
1,20,11,0.0001742448,0.0001281197,0.00028011,7.5206103E-05,38137.36
1,20,12,0.0001765392,0.0001109699,0.0002800816,7.3086232E-05,38245.54
1,20,13,0.0001785645,8.4698798E-05,0.0002670003,6.8379147E-05,37881.63
1,20,14,0.0001794843,8.5120603E-05,0.000187318,6.4802548E-05,36775.71
1,20,15,0.0001681631,8.3452078E-05,0.0001684945,6.0361386E-05,35204.43
1,20,16,0.000159525,7.9213681E-05,0.0001643087,5.7737823E-05,35440.25
1,20,17,0.0001620912,7.7562506E-05,0.0001728682,5.4513606E-05,35817.89
1,20,18,0.0001751283,8.2393074E-05,0.0001906745,6.0542595E-05,36469.26
1,20,19,0.0001945567,0.0001472539,0.0001989933,0.0001447839,38742.09
1,20,20,0.000205655,0.0001938415,0.0002025564,0.0002285757,40111.56
1,20,21,0.0002056184,0.0002021352,0.0001848631,0.0002291223,39564.73
1,20,22,0.0001970425,0.0002057289,0.0001460193,0.0002160036,38309.82
1,20,23,0.0001726877,0.0002502872,0.0001251841,0.0001860866,35819.71
1,20,24,0.000140684,0.0002582433,0.0001094814,0.0001820191,33768.42
1,21,1,0.0001076395,0.000246898,0.0001021452,0.0001619194,29954.94
1,21,2,8.6570687E-05,0.0002284477,9.8806906E-05,0.0001660554,27130.74
1,21,3,7.7172829E-05,0.0002108556,9.558609E-05,0.0001569628,25588.09
1,21,4,7.2387339E-05,0.0002003871,9.2845868E-05,0.00014812,24908.81
1,21,5,7.0621886E-05,0.0001986477,9.1987146E-05,0.0001433808,24578.45
1,21,6,7.1977332E-05,0.0002078654,9.8910909E-05,0.0001448355,24809.9
1,21,7,0.000083854,0.0002155457,0.0001203009,0.0001496947,27043.01
1,21,8,0.000114631,0.0002216521,0.0001402172,0.0001676701,31071.86
1,21,9,0.000141174,0.0001695423,0.0001634977,0.0001197331,35547.8
1,21,10,0.0001587782,0.0001362049,0.0002630041,6.9634564E-05,36985.35
1,21,11,0.0001742448,0.0001281197,0.00028011,7.5206103E-05,38137.36
1,21,12,0.0001765392,0.0001109699,0.0002800816,7.3086232E-05,38245.54
1,21,13,0.0001785645,8.4698798E-05,0.0002670003,6.8379147E-05,37881.63
1,21,14,0.0001794843,8.5120603E-05,0.000187318,6.4802548E-05,36775.71
1,21,15,0.0001681631,8.3452078E-05,0.0001684945,6.0361386E-05,35204.43
1,21,16,0.000159525,7.9213681E-05,0.0001643087,5.7737823E-05,35440.25
1,21,17,0.0001620912,7.7562506E-05,0.0001728682,5.4513606E-05,35817.89
1,21,18,0.0001751283,8.2393074E-05,0.0001906745,6.0542595E-05,36469.26
1,21,19,0.0001945567,0.0001472539,0.0001989933,0.0001447839,38742.09
1,21,20,0.000205655,0.0001938415,0.0002025564,0.0002285757,40111.56
1,21,21,0.0002056184,0.0002021352,0.0001848631,0.0002291223,39564.73
1,21,22,0.0001970425,0.0002057289,0.0001460193,0.0002160036,38309.82
1,21,23,0.0001726877,0.0002502872,0.0001251841,0.0001860866,35819.71
1,21,24,0.000140684,0.0002582433,0.0001094814,0.0001820191,33768.42
1,22,1,0.0001076395,0.000246898,0.0001021452,0.0001619194,29954.94
1,22,2,8.6570687E-05,0.0002284477,9.8806906E-05,0.0001660554,27130.74
1,22,3,7.7172829E-05,0.0002108556,9.558609E-05,0.0001569628,25588.09
1,22,4,7.2387339E-05,0.0002003871,9.2845868E-05,0.00014812,24908.81
1,22,5,7.0621886E-05,0.0001986477,9.1987146E-05,0.0001433808,24578.45
1,22,6,7.1977332E-05,0.0002078654,9.8910909E-05,0.0001448355,24809.9
1,22,7,0.000083854,0.0002155457,0.0001203009,0.0001496947,27043.01
1,22,8,0.000114631,0.0002216521,0.0001402172,0.0001676701,31071.86
1,22,9,0.000141174,0.0001695423,0.0001634977,0.0001197331,35547.8
1,22,10,0.0001587782,0.0001362049,0.0002630041,6.9634564E-05,36985.35
1,22,11,0.0001742448,0.0001281197,0.00028011,7.5206103E-05,38137.36
1,22,12,0.0001765392,0.0001109699,0.0002800816,7.3086232E-05,38245.54
1,22,13,0.0001785645,8.4698798E-05,0.0002670003,6.8379147E-05,37881.63
1,22,14,0.0001794843,8.5120603E-05,0.000187318,6.4802548E-05,36775.71
1,22,15,0.0001681631,8.3452078E-05,0.0001684945,6.0361386E-05,35204.43
1,22,16,0.000159525,7.9213681E-05,0.0001643087,5.7737823E-05,35440.25
1,22,17,0.0001620912,7.7562506E-05,0.0001728682,5.4513606E-05,35817.89
1,22,18,0.0001751283,8.2393074E-05,0.0001906745,6.0542595E-05,36469.26
1,22,19,0.0001945567,0.0001472539,0.0001989933,0.0001447839,38742.09
1,22,20,0.000205655,0.0001938415,0.0002025564,0.0002285757,40111.56
1,22,21,0.0002056184,0.0002021352,0.0001848631,0.0002291223,39564.73
1,22,22,0.0001970425,0.0002057289,0.0001460193,0.0002160036,38309.82
1,22,23,0.0001726877,0.0002502872,0.0001251841,0.0001860866,35819.71
1,22,24,0.000140684,0.0002582433,0.0001094814,0.0001820191,33768.42
1,23,1,0.0001085778,0.0002487398,0.0001023808,0.0001608065,29228.21
1,23,2,8.5913053E-05,0.0002298828,9.8356209E-05,0.0001628316,26364.99
1,23,3,7.5969501E-05,0.000212239,9.5564207E-05,0.0001551281,24809.78
1,23,4,7.0942495E-05,0.0002023205,9.2940868E-05,0.0001467854,24073.57
1,23,5,6.9577414E-05,0.0001999066,9.2055111E-05,0.0001427706,23722.37
1,23,6,7.1062505E-05,0.0002089424,9.9002372E-05,0.0001422592,23953.57
1,23,7,8.36953E-05,0.0002167029,0.0001202579,0.0001492671,26137.98
1,23,8,0.0001148317,0.0002226395,0.0001394109,0.0001683759,29880.41
1,23,9,0.0001438782,0.0001707734,0.0001623974,0.000120241,34055.44
1,23,10,0.0001633475,0.0001374994,0.0002618623,6.7378705E-05,35637.25
1,23,11,0.0001792212,0.0001297285,0.0002787967,7.3754315E-05,36955.46
1,23,12,0.0001798925,0.0001131179,0.0002787037,0.00006862,37148.66
1,23,13,0.000180583,8.4088308E-05,0.0002653805,6.6380761E-05,36764.86
1,23,14,0.0001804577,8.5072562E-05,0.0001857312,6.7866148E-05,35701.45
1,23,15,0.0001692216,8.3275484E-05,0.0001669646,6.1681442E-05,34172.64
1,23,16,0.0001616257,7.971819E-05,0.0001625274,6.0155582E-05,34179.04
1,23,17,0.0001622389,0.000077244,0.0001708731,0.00005541,34442.44
1,23,18,0.000172076,8.1563296E-05,0.0001884714,0.000060223,35030.05
1,23,19,0.0001890427,0.0001441275,0.0001992824,0.0001384823,37282.06
1,23,20,0.0001979262,0.0001899022,0.0002019892,0.0002235575,38402.47
1,23,21,0.0001959277,0.0001961617,0.000184207,0.0002199792,37813.07
1,23,22,0.0001886349,0.0002014363,0.0001455766,0.0002121859,36792.66
1,23,23,0.0001698793,0.0002468047,0.0001227293,0.0001769381,34831.65
1,23,24,0.0001445776,0.0002585576,0.0001080231,0.0001736227,33580.04
1,24,1,0.0001159455,0.0002492436,7.2927768E-05,0.0001599781,30831.02
1,24,2,9.3834752E-05,0.0002312384,6.9743372E-05,0.0001644782,27813.4
1,24,3,8.0372946E-05,0.0002130958,6.7413548E-05,0.0001570849,25710.78
1,24,4,7.3459338E-05,0.000201599,6.6823913E-05,0.0001479486,24549.37
1,24,5,7.0522342E-05,0.0001989138,7.2105879E-05,0.0001411456,23768.37
1,24,6,7.0564943E-05,0.0002082247,7.7385181E-05,0.0001404786,23197.56
1,24,7,7.4673115E-05,0.0002109124,9.0872433E-05,0.0001404707,23221.96
1,24,8,8.4581663E-05,0.000206781,0.0001098132,0.0001531481,24022.17
1,24,9,0.0001044393,0.0001546184,0.0001268208,0.00010633,25821.18
1,24,10,0.000135057,0.0001311516,0.0001645548,5.953794E-05,28356.4
1,24,11,0.0001601582,0.000133758,0.000175703,6.8992672E-05,31091.82
1,24,12,0.0001678929,0.00012026,0.0001760786,7.0770598E-05,31850.42
1,24,13,0.0001720404,9.0120306E-05,0.0001672228,6.5825639E-05,31495.02
1,24,14,0.0001760096,9.0102409E-05,0.0001221278,6.4505714E-05,30871.42
1,24,15,0.0001693718,8.872622E-05,9.6457079E-05,0.000063949,29758.61
1,24,16,0.0001544151,8.1460357E-05,8.9346784E-05,0.00006046,29099.41
1,24,17,0.0001467894,7.7307364E-05,0.000090857,4.9744689E-05,28837.4
1,24,18,0.0001491755,8.0656758E-05,9.6723538E-05,4.8948089E-05,29145.01
1,24,19,0.0001646378,0.0001456719,0.0001093455,0.0001398595,31789.62
1,24,20,0.0001742443,0.0001874592,0.0001124056,0.0002156835,33582.64
1,24,21,0.0001786844,0.0001909561,0.0001086376,0.0002188604,33967.44
1,24,22,0.0001782045,0.0001956662,0.0001022048,0.0002074244,33790.04
1,24,23,0.0001626745,0.0002427438,8.7179204E-05,0.0001764962,32479.23
1,24,24,0.0001403768,0.000255143,8.0961429E-05,0.0001714714,31545.82
1,25,1,0.0001158784,0.0002477103,6.6654748E-05,0.0001576444,28261.03
1,25,2,9.4882423E-05,0.0002297971,6.4152272E-05,0.0001609736,25546.85
1,25,3,8.1414535E-05,0.0002122667,6.2623722E-05,0.0001546514,23420.17
1,25,4,7.3884467E-05,0.000200017,0.000062016,0.0001466611,22036.49
1,25,5,7.0019122E-05,0.0001966006,6.1753395E-05,0.0001400889,21154.15
1,25,6,6.9433692E-05,0.0002053416,6.4841408E-05,0.0001390928,20625.98
1,25,7,7.2337661E-05,0.0002079779,7.3531227E-05,0.0001449554,20487.48
1,25,8,7.7932856E-05,0.0002023493,9.0099269E-05,0.0001544834,20353.48
1,25,9,9.0075906E-05,0.0001467109,0.000102963,0.0001017913,20567.81
1,25,10,0.0001142025,0.0001240512,0.0001325167,5.9118616E-05,21802.82
1,25,11,0.0001390344,0.000130685,0.0001381295,6.2997761E-05,24128.5
1,25,12,0.0001520957,0.000119815,0.0001357954,6.6043923E-05,25672.68
1,25,13,0.000156836,8.8573941E-05,0.0001308379,6.3047909E-05,26213.52
1,25,14,0.0001591728,8.8954858E-05,9.4007107E-05,6.0162656E-05,26490.85
1,25,15,0.0001596303,8.7873712E-05,7.8141778E-05,5.9262931E-05,26366.85
1,25,16,0.0001458589,7.8316623E-05,7.7427455E-05,6.1086544E-05,25662.35
1,25,17,0.0001385051,7.5039503E-05,8.2365489E-05,5.453452E-05,25393.85
1,25,18,0.0001408948,7.8754548E-05,8.887994E-05,5.1793686E-05,25841.02
1,25,19,0.000157702,0.0001441225,9.6437155E-05,0.0001366107,28831.7
1,25,20,0.0001691787,0.0001877181,9.7691286E-05,0.0002188798,30625.22
1,25,21,0.0001794095,0.0001921514,9.3394938E-05,0.0002144778,31474.39
1,25,22,0.0001807804,0.0001972121,8.7984484E-05,0.0002111363,31940.06
1,25,23,0.0001602704,0.0002413669,0.000078011,0.000180793,31138.39
1,25,24,0.00013301,0.000252464,6.9808152E-05,0.0001753072,29838.88
1,26,1,0.0001036087,0.0002428362,7.1389894E-05,0.0001583517,27046.44
1,26,2,8.4402479E-05,0.0002259343,7.1386531E-05,0.0001626745,24271.92
1,26,3,7.4164525E-05,0.000208989,7.248076E-05,0.0001537918,22772.66
1,26,4,6.9610434E-05,0.0001988651,7.8315646E-05,0.0001458884,22034.66
1,26,5,6.7696906E-05,0.0001959037,8.8030258E-05,0.0001395616,21742.4
1,26,6,0.000068591,0.0002054633,9.9014111E-05,0.0001396865,22164.41
1,26,7,7.9298331E-05,0.000212417,0.0001220654,0.000147126,24711.42
1,26,8,0.0001073539,0.0002164745,0.0001426269,0.000164043,28517.7
1,26,9,0.000130997,0.000163797,0.0001663795,0.00011891,32887.48
1,26,10,0.0001487641,0.0001319243,0.0002631756,7.0163554E-05,34801.75
1,26,11,0.0001659662,0.0001253967,0.0002805925,7.3205798E-05,36354.51
1,26,12,0.0001707315,0.0001099331,0.0002806611,7.2067391E-05,36645.51
1,26,13,0.0001724892,8.2902336E-05,0.0002679245,0.000070664,36325.51
1,26,14,0.0001734334,0.000082618,0.0001881315,0.000068411,35370
1,26,15,0.0001627884,8.0298519E-05,0.0001676456,6.2029835E-05,33933.49
1,26,16,0.0001528675,7.6974885E-05,0.0001638125,5.5246157E-05,33999.24
1,26,17,0.0001539735,7.5093155E-05,0.0001722393,0.000049314,34248.49
1,26,18,0.0001648377,7.8978857E-05,0.0001919733,5.564026E-05,34866.5
1,26,19,0.0001846396,0.0001430258,0.0002003242,0.0001347634,37197.51
1,26,20,0.0001982127,0.0001921805,0.000202903,0.0002304058,38392.77
1,26,21,0.0001996244,0.0002003643,0.0001827627,0.0002260871,37976.27
1,26,22,0.0001933648,0.0002040108,0.0001438327,0.0002141106,36988.01
1,26,23,0.000168269,0.000247375,0.000122832,0.0001816021,34787
1,26,24,0.0001371345,0.0002552558,0.000107255,0.0001767444,32926.98
1,27,1,0.0001076395,0.000246898,0.0001021452,0.0001619194,29954.94
1,27,2,8.6570687E-05,0.0002284477,9.8806906E-05,0.0001660554,27130.74
1,27,3,7.7172829E-05,0.0002108556,9.558609E-05,0.0001569628,25588.09
1,27,4,7.2387339E-05,0.0002003871,9.2845868E-05,0.00014812,24908.81
1,27,5,7.0621886E-05,0.0001986477,9.1987146E-05,0.0001433808,24578.45
1,27,6,7.1977332E-05,0.0002078654,9.8910909E-05,0.0001448355,24809.9
1,27,7,0.000083854,0.0002155457,0.0001203009,0.0001496947,27043.01
1,27,8,0.000114631,0.0002216521,0.0001402172,0.0001676701,31071.86
1,27,9,0.000141174,0.0001695423,0.0001634977,0.0001197331,35547.8
1,27,10,0.0001587782,0.0001362049,0.0002630041,6.9634564E-05,36985.35
1,27,11,0.0001742448,0.0001281197,0.00028011,7.5206103E-05,38137.36
1,27,12,0.0001765392,0.0001109699,0.0002800816,7.3086232E-05,38245.54
1,27,13,0.0001785645,8.4698798E-05,0.0002670003,6.8379147E-05,37881.63
1,27,14,0.0001794843,8.5120603E-05,0.000187318,6.4802548E-05,36775.71
1,27,15,0.0001681631,8.3452078E-05,0.0001684945,6.0361386E-05,35204.43
1,27,16,0.000159525,7.9213681E-05,0.0001643087,5.7737823E-05,35440.25
1,27,17,0.0001620912,7.7562506E-05,0.0001728682,5.4513606E-05,35817.89
1,27,18,0.0001751283,8.2393074E-05,0.0001906745,6.0542595E-05,36469.26
1,27,19,0.0001945567,0.0001472539,0.0001989933,0.0001447839,38742.09
1,27,20,0.000205655,0.0001938415,0.0002025564,0.0002285757,40111.56
1,27,21,0.0002056184,0.0002021352,0.0001848631,0.0002291223,39564.73
1,27,22,0.0001970425,0.0002057289,0.0001460193,0.0002160036,38309.82
1,27,23,0.0001726877,0.0002502872,0.0001251841,0.0001860866,35819.71
1,27,24,0.000140684,0.0002582433,0.0001094814,0.0001820191,33768.42
1,28,1,0.0001076395,0.000246898,0.0001021452,0.0001619194,29954.94
1,28,2,8.6570687E-05,0.0002284477,9.8806906E-05,0.0001660554,27130.74
1,28,3,7.7172829E-05,0.0002108556,9.558609E-05,0.0001569628,25588.09
1,28,4,7.2387339E-05,0.0002003871,9.2845868E-05,0.00014812,24908.81
1,28,5,7.0621886E-05,0.0001986477,9.1987146E-05,0.0001433808,24578.45
1,28,6,7.1977332E-05,0.0002078654,9.8910909E-05,0.0001448355,24809.9
1,28,7,0.000083854,0.0002155457,0.0001203009,0.0001496947,27043.01
